Close,High,Low,Open,Volume
AAPL,AAPL,AAPL,AAPL,AAPL
7.3583149909973145,7.487156472087424,7.1791369053825,7.487156472087424,1024478000
7.547382354736328,7.577645288411489,7.191422438349624,7.278015521730422,1074950800
7.617793083190918,7.944689295486313,7.610602598671989,7.942891474331976,1185671200
7.761020660400391,7.790384288981555,7.6498573235017195,7.720870098834723,645318800
7.78858757019043,7.801771601261431,7.678922802942234,7.703193005546176,533388800
7.7688117027282715,7.793381140388702,7.721769886678869,7.790384769930244,420551600
7.912627696990967,7.934200746233145,7.799367388248458,7.81644628559384,584771600
7.819145679473877,7.96986024675156,7.797872658744573,7.900346082955735,519985200
7.73375129699707,7.869783257873138,7.67352627650487,7.811655295765331,643806800
7.707984447479248,7.781393503130047,7.637570961358222,7.667235420729437,448210000
7.845815658569336,7.86798799770197,7.778998604105373,7.803568039371139,428055600
7.848207950592041,7.888058449263487,7.773001105698354,7.82064216203366,417653600
7.879672527313232,7.918623730805787,7.799671461519895,7.875477609992783,420375200
7.841317176818848,7.8856626307147675,7.8068593389670555,7.842215687323586,289097200
7.793076992034912,7.835025351917678,7.719367125309252,7.7837878494184425,444897600
7.842813968658447,7.8547994411944195,7.777494743534,7.834723374647516,303128000
7.772703647613525,7.803865888607852,7.716971978241521,7.7858876726495865,451920000
7.496441841125488,7.6612388887124645,7.485056442272433,7.652549821140842,620054400
7.544388294219971,7.583639544674706,7.374497700070044,7.391576610588344,534920400
7.463784694671631,7.547081351869142,7.463484657724911,7.54019010327689,354869200
7.420037269592285,7.491050002292257,7.389474311151564,7.418239448507537,318430000
7.549777507781982,7.629479312002801,7.46677929806611,7.493147341632855,422640400
7.582736492156982,7.630677592804233,7.538091797235239,7.561463473848781,339696000
7.487157821655273,7.595024736846602,7.451202183258164,7.575847969648803,426706000
7.4799675941467285,7.608209042563556,7.460790824230864,7.472477068447783,384230000
7.36490535736084,7.550676214087584,7.348426529851983,7.544384239940679,414041600
7.189025402069092,7.281011151528237,7.150672670001698,7.27112433166474,602565600
7.27771520614624,7.310675271317278,7.107226178667891,7.132394882881639,596867600
7.199508190155029,7.36340591885748,7.199508190155029,7.3544168148824545,466505200
7.239660739898682,7.2693243912387375,7.058084789462676,7.243556419423287,548391200
7.266029357910156,7.3634093629414465,7.211496235053179,7.2138933305677115,383289200
7.284005165100098,7.327751343672724,7.2016070342876395,7.246550960122744,420786800
7.500640392303467,7.534498168607411,7.379290223949312,7.414945822011767,697037600
7.55577278137207,7.55577278137207,7.447905864898261,7.528506215237896,415427600
7.7535271644592285,7.753826401322505,7.625585003141477,7.6432631809331815,520788800
7.724762916564941,7.776298865965857,7.678020357725736,7.689705797410894,342557600
7.877874851226807,7.921920283757706,7.763415133850368,7.783790446926334,526551200
7.882369041442871,7.985740991733243,7.877874887116746,7.941396322092661,438575200
7.89255428314209,7.925214301561497,7.832328473086134,7.885962272075027,387542400
8.001324653625488,8.038478848158778,7.962972710977197,7.96476973319917,388780000
8.031886100769043,8.065144610525593,7.9557798963196396,7.9764544510759245,408150400
8.09660530090332,8.101400292948714,8.02529329589515,8.035181716834417,429368800
8.286865234375,8.289861602476282,8.075027210253165,8.097200334202661,652103200
8.2509126663208,8.328516621050946,8.200275231754222,8.320426024923067,634477200
8.486424446105957,8.502904080511014,8.265297148018968,8.27218839874144,658677600
8.502601623535156,8.60986923515819,8.473238006963227,8.505298755727635,668074400
8.62185287475586,8.628744122049056,8.461850002069644,8.470839107298842,585289600
8.656911849975586,8.771970032034094,8.569420265772813,8.579307884519581,786116800
8.758788108825684,8.795043786395631,8.705754359166718,8.752196894811886,649488000
8.724027633666992,8.830995202672778,8.719533480382186,8.808523636150248,482834800
8.59518814086914,8.742306272903868,8.239827543339862,8.742306272903868,1035042400
8.610466957092285,8.683576748489907,8.569417908680721,8.60627204118113,469644000
8.502005577087402,8.689274295509787,8.427097929698693,8.659311396574058,673391600
8.465147972106934,8.586797351634813,8.430090855282131,8.573913365140614,448142800
8.348889350891113,8.476530626879928,8.322820549307309,8.437579443174066,435302000
8.657510757446289,8.672791038833466,8.444173290235296,8.449567554404965,501967200
8.66500473022461,8.7489015011788,8.547250173918147,8.676990211817753,670868800
8.665901184082031,8.703654638553498,8.596687050950102,8.699459721379041,408399600
8.811220169067383,8.824104155536284,8.689271552931844,8.74050746186242,658403200
8.849875450134277,8.906206407583673,8.827104637706043,8.831299555821335,427753200
8.94515609741211,8.973921242738534,8.763879354913298,8.85137173841728,558544000
8.993094444274902,9.04762674867799,8.982906791767244,8.994892265305666,630092400
9.058116912841797,9.062910303468401,9.000886661109135,9.039539423781687,435296400
9.430558204650879,9.438348766067097,9.13602185656158,9.211828011634093,922194000
9.528236389160156,9.558198480837126,9.417073092553576,9.542318924291708,1093010800
9.273255348205566,9.401496815084172,8.989505840848347,9.090780771249516,1232784000
9.304410934448242,9.41587345502286,9.19474703527647,9.258567691334893,721624400
9.274147987365723,9.43055442649043,9.192648362321624,9.359242454601446,551460000
9.212725639343262,9.289730328256303,9.177669319523584,9.26066594679403,372778000
9.253772735595703,9.336470108458803,9.241787261224925,9.26126405712665,392462000
9.23010540008545,9.280742844385045,9.158193332329544,9.194749040155617,392929600
9.223514556884766,9.285537413028141,9.156696708844342,9.218121091111696,399002800
9.14591121673584,9.228608630740837,9.015871955512162,9.227110045649734,551051200
9.018264770507812,9.165083647527636,9.014968364639062,9.115644760382978,430511200
9.114144325256348,9.156691955279355,9.054817832748618,9.0554171064123,423889200
