Close,High,Low,Open,Volume,Return,MA_5,MA_20,Volatility,Future_Return,Target
1.869333028793335,1.940000057220459,1.8220000267028809,1.9066669940948486,29179500,-0.04495910574501383,1.7526664018630982,1.499866598844528,0.0951187008152134,0.06419402156812692,1
1.9893330335617063,2.0333330631256104,1.8713330030441284,1.8833329677581787,40936500,0.06419402156812692,1.824666404724121,1.5308665990829469,0.09230790421561212,0.032171591890691076,1
2.053333044052124,2.196000099182129,2.01466703414917,2.01466703414917,39343500,0.032171591890691076,1.9022664070129394,1.566099900007248,0.09182230766389086,-0.0366881541441354,0
1.9780000448226929,2.0933330059051514,1.8946670293807983,2.066667079925537,20214000,-0.0366881541441354,1.9694664239883424,1.5981665551662445,0.095986191981632,-0.006066776365728277,0
1.965999960899353,2.049999952316284,1.9073330163955688,2.0133330821990967,11250000,-0.006066776365728277,1.9711998224258422,1.6276332020759583,0.04621975062571762,0.01356408921342056,1
1.9926669597625732,2.049333095550537,1.9279999732971191,2.0446670055389404,14341500,0.01356408921342056,1.99586660861969,1.658099901676178,0.03814513295632271,0.03680144573048749,1
2.065999984741211,2.0913329124450684,1.9800000190734863,2.010667085647583,17257500,0.03680144573048749,2.0111999988555906,1.6923332512378693,0.030164731268140173,0.07776715575172699,1
2.2266669273376465,2.2300000190734863,2.0999999046325684,2.1046669483184814,22945500,0.07776715575172699,2.045866775512695,1.7341665983200074,0.04333305747597549,0.03502996685625215,1
2.3046669960021973,2.378667116165161,2.1459999084472656,2.2193329334259033,23667000,0.03502996685625215,2.1112001657485964,1.7781999468803407,0.03128155452518197,0.02603410509354287,1
2.3646669387817383,2.3980000019073486,2.2886669635772705,2.351332902908325,21375000,0.02603410509354287,2.1909335613250733,1.8264332950115203,0.02414462489161158,-0.004228921333170432,0
2.3546669483184814,2.4000000953674316,2.316667079925537,2.373332977294922,5259000,-0.004228921333170432,2.263333559036255,1.8735332906246185,0.02936402840410872,-0.02802943524065815,0
2.2886669635772705,2.396667003631592,2.2219998836517334,2.3606669902801514,17184000,-0.02802943524065815,2.3078669548034667,1.9151666402816772,0.04026344919141154,0.029128801748865785,1
2.355333089828491,2.355333089828491,2.2273330688476562,2.249332904815674,33339000,0.029128801748865785,2.3336001873016357,1.9615666449069977,0.02685894477614194,-0.027738381572273152,0
2.2899999618530273,2.427999973297119,2.2300000190734863,2.3913331031799316,19488000,-0.027738381572273152,2.3306667804718018,2.005233293771744,0.02781429201927155,-0.058224004357750325,0
